uniq_id,jobtitle,company,jobdescription,advertiserurl
fb7d9c82cd4c307b92aa4fb31a3b8f29,enterprise application developer,Archetype SC,"looking to leave behind the traffic, noise, and snow and move to the beach? we are always looking for talent, but are actively hiring for a fullstack developer, with particular expertise in backend (sql, c#, etc) development. if you meet these requirements, come join us living in america’s #1 beach destination. why not the beach?   mid to senior level asp/ .net developer archetype sc is seeking a talented fullstack developer to work as part of our digital experience team. the ideal candidate will thrive in a fast paced environment, with a love for backend code but an understanding of front end code as well. candidates without a deep understanding of and strong capability with backend code will not be considered.   initial assignment will be as part of a development team working on a custom backend application for use by enterprise client to manage sales and inventory. you will be working with a team of designers, analysts, and developers to ensure pixel perfect implementations.  you will have a high degree of autonomy and a strong influence on our culture and direction of the team.   your typical day: meet with project team to ensure project requirements are properly communicated and documented code, code, and more code work with design team to ensure proper implementation for design spec work with your peers on the development team to ensure proper code implementation   you have: strong to expert level knowledge of  sql (including: queries, functions, triggers, stored procedures, and security) visual studio online (tfs) web api (c# mvc) azure web services, or other cloud environment automated jobs (c# scripts / azure web jobs, etc…) experience with database technologies (sql server, mysql, nosql) experience with custom application development for enterprise level company good knowledge of: mvvm   nice to have:          knowledge and experience with kendo/ telerik controls experience with front end development (javascript / jquery / html 5 / css)     we are transforming the application, security, and data space into something beautiful. our mission is to create stunning, flawless interactions across our core competencies in digital experience, security, and big data. we are passionate about the details, ensuring our clients success through innovative solutions and processes.   we build great solutions, using great practices we believe in integrating design and engineering to make sure that our products and services look great and work great.  we believe in building a solutions development culture in which we strive for perfection and where collaboration is vital to our success.   we encourage personal growth interested in attending (or better yet speaking at) a conference?  have a not-for-profit you are passionate about?  we provide paid time off and expenses for such activities. have a cool hobby?  share it with the group as an upcoming event.   we work hard, and then we have fun work/ life balance is an important part of our culture. your days will be challenging and diverse, filled with opportunities for growth and learning. our open vacation policy encourages you to take time off when you need it.     and let’s not forget the financial side ... competitive salary quarterly bonus cell and internet reimbursement health and dental insurance   please note, this position is based out of our myrtle beach, sc headquarters, although this is not immediately required. a highly qualified candidate may be offered a remote opportunity for a defined time period on condition of relocation within a designated period. relocation assistance may be provided. at this time we are not accepting applicants requiring h1b visa sponsorship. if you require sponsorship, please do not apply.","https://www.dice.com/jobs/detail/Enterprise-Application-Developer-Archetype-SC-Chicago-IL-60601/90802303/733887?icid=sr49652-1656p&q=&l=California,%20Us,%20CALIFORNIA"
1d8a40c7b6af603d50eb366656d143d8,physical and logical dba - oracle,"Delta Information Systems, Inc.","position - physical and logical “blended” dbaphysicalscope of work:stabilize current oracle environmentbuild new oracle environmentdevelop oracle backup procedures, including testing and validationtrain system administrators on basic oracle taskssize and tune oracle databasesautomate routine dba tasksestablish database monitoring scriptsrequirements:5 years oracle dba experienceexperience installing, upgrading and patching oracle servers on both linux and windowsexperience installing, configuring and testing oracle backups, including rmanexperience installing, upgrading and patching oracle tns network servicesexperience scripting and automating dba taskspreferred:experience installing, upgrading and patching oracle on solaris and solaris x86experience with mysql/mariadbexperience with microsoft sql serverlogical:requirements:experience with data modeling and database schema and oracle schema objects designexperience with designing and implementing backup & recovery systemsexperience with sql tuning and database performance optimizationexperience with database migration and database migration toolsexperience with reviewing, implementing and release database changes as submitted by the development teamwork closely with the application development team to improve standards and processpreferred:ability to learn quickly, fill knowledge gaps, and innovateexperience with managing large databasesexperience diagnosing database performance and suggesting solutionsoracle experience requiredmysql experience preferredbanner sis experience preferred","https://www.dice.com/jobs/detail/Physical-and-Logical-DBA-%2526%252345-Oracle-Delta-Information-Systems%252C-Inc.-Atlanta-GA-30318/10112378/774156?icid=sr2073-70p&q=&l=Atlanta,%20GA"
7096eeccda83514ee1f1667ac04e9790,android developer,"IrisLogic, Inc",#name?,"https://www.dice.com/jobs/detail/Android-Developer-IrisLogic%252C-Inc-Vancouver-WA-98660/irislog/724141?icid=sr47841-1595p&q=&l=California,%20Us,%20CALIFORNIA"
8a089808e9fba7a84997001940eb2a67,enterprise analytics leads,Kforce Inc.,"responsibilities:kforce has a client that is searching for enterprise analytics leads in san francisco, ca.responsibilities:* project management - not managing people/resources* mange dashboard projects - must understand dashboarding* manage enhancements* manage break fixes* troubleshoot issues* not a programming or coding role* gather detailed requirements* very detailed business requirements documentation* collect detailed business requirements* has a good relationship with customers* present wellother technologies the group uses:* primary front end - qlik* master data management - infosphere* sql and mysql - for packages* education team uses cognos* ba does some mapping - but not highly technical positionrequirements:* understands the medical and/or educational background - previous healthcare is ideal* understand what goes into a data warehouse* beneficial to have experience with qlik (not program, just understand what it can and cannot do)* must be able to present in sr leadership meetings* past epic experience/reporting is a big pluskforce is an equal opportunity/affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.","https://www.dice.com/jobs/detail/Enterprise-Analytics-Leads-Kforce-Inc.-San-Francisco-CA-94103/kforcecx/ITWQG1572464?icid=sr213-8p&q=&l=San%20Francisco,%20CA"
d6440c33d007eaf998b3ce871745a424,application architect,GRT Corporation,"grt corporation is a premier solutions provider looking for exceptional information management talent for full time or contract-to-hire or contract position.   our client in stamford, ct has the application architect opening available.application architectapplication architect will be focused on designing application interfaces and software services to maximize reuse and scalability based on the business processesapplication architect will be responsible for the management and mitigation of technical risks, ensuring that the solution services can be realistically delivered by the underlying technology componentsresponsibilitieslead web application development, architecture, design and deploymentdefine end-to-end architecture of a solutiondefine the structure of a system, its interfaces, software design and implementationdefine data management and database maintenanceperform requirements analysis, design, code, test, and maintain softwaresolving highly technical and complex problemspromote the technology agenda firmly but with diplomacy and respect with technology as well as non-technical business partners and vendorsresponsible for solving highly technical and complex problemsmonitor and maintain high coding standard across development teams/individualsqualifications:knowledge of and experience with agile software development methodologies.deep knowledge and relevant experiences in tdd, soa and mvcstrong knowledge of rest service designstrong programming skills using python, javascript, c#.netstrong knowledge of flask, django, angularjs, nodejs, jquery, html5/css3hands on experience in aws, amazon redshift, postrgresql, hdfs and apacheexperience with git, continuous integration and continuous deploymentexperience working with remote, yet integrated, development and quality assurance resources.budgeting and understand of how best to apply available resources.excellent written and verbal communications and presentation skillsat least 10 years of experience in application development with 2 years of experience as team leadexcellent communicaiton skills - writen and verbal.if you are interested, please send the following:your current compensationday time phone number so that we can contact youauthorization statusresume in ms word format ","https://www.dice.com/jobs/detail/Application-Architect-GRT-Corporation-Stamford-CT-06901/10112653/APArcCT?icid=sr11123-371p&q=&l=New%20York,%20NY"
cd13ac8e13635875445223ffa9f7402b,application architect,GRT Corporation,"grt corporation is a premier solutions provider looking for exceptional information management talent for full time or contract-to-hire or contract position.   our client in stamford, ct has the application architect opening available.application architectapplication architect will be focused on designing application interfaces and software services to maximize reuse and scalability based on the business processesapplication architect will be responsible for the management and mitigation of technical risks, ensuring that the solution services can be realistically delivered by the underlying technology componentsresponsibilitieslead web application development, architecture, design and deploymentdefine end-to-end architecture of a solutiondefine the structure of a system, its interfaces, software design and implementationdefine data management and database maintenanceperform requirements analysis, design, code, test, and maintain softwaresolving highly technical and complex problemspromote the technology agenda firmly but with diplomacy and respect with technology as well as non-technical business partners and vendorsresponsible for solving highly technical and complex problemsmonitor and maintain high coding standard across development teams/individualsqualifications:knowledge of and experience with agile software development methodologies.deep knowledge and relevant experiences in tdd, soa and mvcstrong knowledge of rest service designstrong programming skills using python, javascript, c#.netstrong knowledge of flask, django, angularjs, nodejs, jquery, html5/css3hands on experience in aws, amazon redshift, postrgresql, hdfs and apacheexperience with git, continuous integration and continuous deploymentexperience working with remote, yet integrated, development and quality assurance resources.budgeting and understand of how best to apply available resources.excellent written and verbal communications and presentation skillsat least 10 years of experience in application development with 2 years of experience as team leadexcellent communicaiton skills - writen and verbal.if you are interested, please send the following:your current compensationday time phone number so that we can contact youauthorization statusresume in ms word format ","https://www.dice.com/jobs/detail/Application-Architect-GRT-Corporation-Stamford-CT-06901/10112653/APArcCT?icid=sr9336-312p&q=&l=New%20York,%20NY"
f59af9601b68381f051086f3f3bb39ae,application support engineer,Central Point Partners,"title: application support engineeropenings: multipletype: direct hire/permanentlocation: scottsdale, az (relocation packages are available on a case-by-case basis) software solutions & services provider seeking multiple application support engineers to provide daily monitoring, management, and troubleshooting and issue resolution for company's managed services and saas clients supporting up to 8 of their proprietary software products.  required technical skills:seeking jack-of-all-trades type individuals that have a combination of the skills listed below:experience working in an enterprise virtualized linux environment and/or hosted environmentapplication support of proprietary software productsbasic linux system administration experience (ie., bash commands, shell scripting, file system navigation and searching, etc.)good knowledge of databases (ie., scripting/querying, oracle sql or sql, table creation, subqueries, joins, table properties and schemas, etc.)ability to read and/or alter code for javascript, html or any other programming/scripting tools (not looking for a programmer)knowledge of firewalls and vpn required soft skills:good client facing skillsability and right temperament to work with both technical and non-technical clientscritical and analytical thinkerpassion for technology and continued learningexcellent troubleshooting skills nice-to-have skills:below technologies are used in software implementations (not required but nice-to-have):aws cloud formationcapistranoelastic searchsparkrubyother nice-to-have skills:middleware (apache, jboss, or glassfish)release/change managementhealthcare (hipaa compliance) company benefits and perks:competitive healthcare benefits, 401k with company matching, 35 days ptostartup feel with open floor plan (""googlesque"")fun and collaborative work environment (ping pong table, fully stocked kitchen, happy hour, plus more!)very supportive leadership and hr team with opportunities for personal and professional growth    ***relocation packages are available on a case-by-case basis***","https://www.dice.com/jobs/detail/Application-Support-Engineer-Central-Point-Partners-Scottsdale-AZ-85260/90913413/MY_16-01096?icid=sr66265-2209p&q=&l=California,%20Us,%20CALIFORNIA"
9bdb7d4b6f56e5304e28787a96dc1154,sr. node.js engineer,"SolTech, Inc","soltech staffing solutions at soltech, we work with a catered selection of incredible clients that match our integrity and standard for tech talent in order to help them grow teams that will create significant impact on atlanta's tech community. we're excited to present opportunities to our network to work in some incredible environments that we've vetted first-hand. apply through soltech for a catered approach to your job search, and we'll make sure you land where you will be nurtured in your career growth. about the role join the exciting world of mass media at this cutting edge client working in the nodejs space. as a software engineer on a small team, you'll have the opportunity to dive into a variety of language needs and grow a platform that reaches audiences globally. you're interested in staying on top of social engagement through technology. you'll have the opportunity to work alongside talented developers with a variety of skill sets, and contribute to exciting projects that will impact our culture!  day to day:off platform:  you'll work on the technology responsible for pushing content to platforms outside of the organization, like google news, facebook, and all other social engines.    emerging technologies: join the internet of things movement, working on building the future of the organization's technology sharing; this includes telematics, pushing content to appliances, devices, automobiles, and so much more.  requirements:must be able to work on-site in an open, collaborative work environment in downtown atlanta 5 days per weekhigh proficiency using javascriptproficiency using nodejsproven success developing server-side technologyproven success with applications built to scalebonus points: you've been exposed to the mean stack, backend api development, frontend javascript development, unity play, augmented reality, and video 360.culture and benefits:open work environment that supports diversity in the workplaceaptitude and attitude considered highly over concrete skills: they're looking for folks to grow on their team and contribute creativelyteam volunteer opportunitiesflex hours work alongside engineers with a great attitude for collaboration, excited to head to work every day!welcome to soltechat soltech, our founders started with a vision over 18 years ago for the success of our firm: to provide expert custom software solutions and project management support to our incredible community here in atlanta, ga. that vision has not only come to fruition, but has grown into a wide portfolio of solutions we provide to our clients – clients nurtured over decades of genuine connection with the technology community. we’re homegrown and founder-led, and we welcome creative, intuitive thinkers to our team that can help pave the landscape for what’s next to come in high quality custom software development and staffing.read more at http://soltech.net/our-story.","https://www.dice.com/jobs/detail/Sr.-Node.JS-Engineer-SolTech%252C-Inc-Atlanta-GA-30326/10107031/2016-1883?icid=sr2307-77p&q=&l=Atlanta,%20GA"
d6ba918aea4f52318a9443afbbf3c5e5,application support engineer,Kforce Inc.,"responsibilities:kforce has a client in orlando, fl looking for an application support engineer.the application support engineer role is responsible for the implementation, monitoring and maintenance of company's customer facing applications located within company's data centers. key technologies include jboss; tomcat; fiorano messaging; oracle; ms sql and several web server technologies. the candidate must be able to provide expert and prompt technology operations support in a high energy, fast paced environment.duties and responsibilities:* manage technical projects from conception to completion* assist noc during outage situations and production escalations* resolve application and system outages* assist with application release deployments* analyze and interpret application logs to determine problem areas* communicate production issues to designated internal groups in a timely and accurate manner* maintain and enhance current application and device monitoring systems* evaluates system performance statistics including job execution and system response times* develop and implement operational processes for critical applications* evaluate and implement best practices for all critical systems and applicationsrequirements:* ba or bs degree. will accept equivalent related work experience for the right candidate* advanced knowledge of the linux and windows operating systems, including knowledge of basic system administration tasks* experience with web technologies and troubleshooting required* experience with dns troubleshooting required* experience with application and device monitoring and alerting systems required. nagios experience is a plus* experience with log analysis. experience with splunk or logstash and kibana is a plus* solid understanding of network technology concepts and usage* knowledge of perl, javascript, php, python or ruby a plus* basic knowledge of pl/sql and performing database queries is a plus* knowledge of linux shell scripting required* knowledge of job scheduling and performance monitoring* strong documentation and communication skills* strong organizational and problem resolution skills* experience in problem solving and troubleshooting hardware, software, and network connectivity issues* ability to prioritize, diagnose and independently fix issues* ability to articulate and maintain attention to technical details* ability to follow through and document issues to resolution* must be willing work in a 24x7x365 environment. this will include a 24/7 shared on-call schedulekforce is an equal opportunity/affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.","https://www.dice.com/jobs/detail/Application-Support-Engineer-Kforce-Inc.-Orlando-FL-32821/kforcecx/ITEQG1585064?icid=sr1927-65p&q=&l=California,%20Us,%20CALIFORNIA"
506eff423224a36d7f749ab4c9f0d050,ui development/nodejs/reactjs,American IT Resource Group Inc.," very good commande over java script. experience in rest api and soap api development. in addition experience in nodejs, html5 would be helpful.   very good communication and client interaction skills. must be able to operate independently. must be a team player 1. will build adapters/apis to integrate new iot devices into comcast ecosystem. although iot experience is not a must, should have attitude to learn the domain2. bs in engineering/ms is good to have4. will play the role of sr. developer – focus on writing modular code, maintainability, participate in code reviews etc. ","https://www.dice.com/jobs/detail/UI-Development%2526%252347Nodejs%2526%252347Reactjs-American-IT-Resource-Group-Inc.-Sunnyvale-CA-94085/10216702/723245?icid=sr59084-1970p&q=&l=California,%20Us,%20CALIFORNIA"
4ce3c3531a74dbd23dafbaadd29c9283,ibm websphere portal,"E-Solutions, Inc.","the role: as a key part of the strategic initiatives in business insurance described above, travelers seeks a websphere portal developer who will actively participate and contribute to design and delivery activities within the organization. candidate will perform portal and portlet level design and development as well as development of server-side components to satisfy front-end requirements. responsibilities may be in any of the strategic initiatives related to policy administration, work management or underwriting workstation. these initiatives will employ advanced technologies and methodologies in order to deliver critical business functionality incrementally and adhering to architectural principles of reuse and multi-device deployment. working within the application development team as well as business insurance it architecture and enterprise technology organizations.   primary duties and responsibilities: - perform portal and portlet level design and development - development of server-side components to satisfy front-end requirements - adopt and communicate new concepts, ideas, techniques and best practices - work closely with ux designers, business partners, business analysts and software architects to deliver highly usable software that satisfies the business requirements - convert  wireframes into workable prototypes for business review, design validation and usability testing - develop html, css and javascript artifacts - work with websphere portal architect to convert css and other artifacts into portal themes, layouts and skins - work closely with backend engineers and architects to suggest and plan the best solution with the ux in mindtwo years’ experience in the following: - websphere portal - java based portal technologies (jsr286) - development platforms (j2ee) - web service design - javascript development   other key experience: - strong technical design and programming skills - proficiency in javascript; experience with javascript frameworks, specifically sencha extjs experience a strong plus. - solid understanding of html and css - component-based design - application integration - middleware technologies including esb is a plus – especially datapower - object-oriented design experience (uml a plus) - java, jsf, java ui frameworks (struts, seam, spring) or transferrable skills from similar technologies such as .net - ajax experience, including developing or working with services (restful or otherwise) - transaction design (oltp, batch, etc.) - sql development experience (exposure to oracle database development a plus)competences: - experience with all phases of with the systems development life cycle (sdlc) using agile methodologies - adopt and communicate new concepts, ideas, techniques and best practices - excellent problem analysis and problem solving skills - ability to communicate clearly and effectively with peers, partners and customers - ability to develop and present technical concepts to a business audience - prior experience with iterative development is a plus - ability to rapidly learn technical/business techniques and disciplines - strong commitment to high quality work and timely deliverables - insurance knowledge is a plus","https://www.dice.com/jobs/detail/IBM-WebSphere-Portal-E%2526%252345Solutions%252C-Inc.-Hartford-CT-06101/10211255/701141?icid=sr9882-330p&q=&l=New%20York,%20NY"
7c5fd03c082311c03d9cc05f9be05092,full stack developer- nosql,Noblesoft Solutions Inc.,"responsibilities:the individual will be a key member of the team that assists in the requirements collection and analysis, software design, development, troubleshooting, implementation and enhancement of new and existing software in java. in additional to software development, you will also be contributing your expertise to our agile process and test driven development. requirements:must be familiar with data structures and algorithms and can apply them in practice.must have 5 – 7 years of hands-on development experience and must have experience with one of the following programming languages: java, scala or pythonmust have 2 – 3 years of experience in at least one responsive ui frameworks such as reactjs, angularjs or emberjs.must have 2 – 3 years in one of service-oriented architectures such as soap rpc or restmust 2 – 3 years of experience with relational or nosql databases such as mysql or oracle, dynamodb, cassandra. experience with both relational and nosqlis a big plus.must be familiar with at least one of ioc, inversion-of-control frameworks such as spring framework (e.g. spring boot)must have at least 3 years of experience in one of popular agile practice, such as, kanban, xp, tdd or scrum.must have experience with some open source tools/frameworks for agile processes such as jenkins and mavenexperience with some test driven development tools and techniques: mockito, rest-assured, cucumber, and jmeter.exposure to build application services on amazon cloud services (aws) or other cloud environments.","https://www.dice.com/jobs/detail/Full-Stack-Developer%2526%252345-NoSQL-Noblesoft-Solutions-Inc.-New-York-City-NY-10002/RTX188088/684919?icid=sr9569-319p&q=&l=New%20York,%20NY"
24e316b6358999e1b5cd69864509b35a,full stack engineer,Relevance Lab Inc.,"responsibilities: as one of the sr full stack developers in digital applications of our client, you will be building and supporting the next generation education applications for mobile and desktop web. the individual will be a key member of the team that assists in the requirements collection and analysis, software design, development, troubleshooting, implementation and enhancement of new and existing software in java. in additional to software development, you will also be contributing your expertise to our agile process and test driven development.   requirements: · must be familiar with data structures and algorithms and can apply them in practice. · must have 5 – 7 years of hands-on development experience and must have experience with one of the following programming languages: java, scala or python · must have 2 – 3 years of experience in at least one responsive ui frameworks such as reactjs, angularjs or emberjs. · must have 2 – 3 years in one of service-oriented architectures such as soap rpc or rest · must 2 – 3 years of experience with relational or nosql databases such as mysql or oracle, dynamodb, cassandra. experience with both relational and nosql is a big plus. · must be familiar with at least one of ioc, inversion-of-control frameworks such as spring framework (e.g. spring boot) · must have at least 3 years of experience in one of popular agile practice, such as, kanban, xp, tdd or scrum. · must have experience with some open source tools/frameworks for agile processes such as jenkins and maven · experience with some test driven development tools and techniques: mockito, rest-assured, cucumber, and jmeter. · exposure to build application services on amazon cloud services (aws) or other cloud environments.","https://www.dice.com/jobs/detail/Full-Stack-Engineer-Relevance-Lab-Inc.-Nyc-NY-10012/10511052/677554?icid=sr11393-380p&q=&l=New%20York,%20NY"
9b04100ebb9bbd7e693f780792feb187,e-commerce engineer,Lucas Group,"if you are high performing e-commerce engineer who loves working with magento and php, then please read on. our client is a west la based mobile tech firm with an awesome team of engineers passionate about solving complex problems using tech like mobile, web and iot. key responsibilities: &nbsp &nbsp* utilize and understand magento's code structure and extensions * impliment and develop features and functionality for tools and modules based on client needs&nbsp* ensure seamless migration from magento1 to magento 2 and also integrate with enterprise systems or 3rd party api's &nbsp key requirements:&nbsp &nbsp* bachelor degree in computer science or related field is required&nbsp* magento certification and experience with magento 2 * 2-4 years professional software development experience &nbsp* exceptional communication skills &nbsp* knowledge of html, javascript, mongodb php, mysql what's in it for you:&nbsp &nbsp* competitive salary & excellent benefits&nbsp* great training&nbsp* 401k matching&nbsp* work with a wide range of cutting edge technologies&nbsp* possible relocation assistance&nbsp &nbsp applicants must be authorized to work in the u.s","https://www.dice.com/jobs/detail/E%2526%252345Commerce-Engineer-Lucas-Group-Santa-Monica-CA-90401/10117526/4743220?icid=sr49016-1634p&q=&l=California,%20Us,%20CALIFORNIA"
ed778291d18f129e9e31598565b03b66,e-commerce engineer,Lucas Group,"if you are high performing e-commerce engineer who loves working with magento and php, then please read on. our client is a west la based mobile tech firm with an awesome team of engineers passionate about solving complex problems using tech like mobile, web and iot. key responsibilities: &nbsp &nbsp* utilize and understand magento's code structure and extensions * impliment and develop features and functionality for tools and modules based on client needs&nbsp* ensure seamless migration from magento1 to magento 2 and also integrate with enterprise systems or 3rd party api's &nbsp key requirements:&nbsp &nbsp* bachelor degree in computer science or related field is required&nbsp* magento certification and experience with magento 2 * 2-4 years professional software development experience &nbsp* exceptional communication skills &nbsp* knowledge of html, javascript, mongodb php, mysql what's in it for you:&nbsp &nbsp* competitive salary & excellent benefits&nbsp* great training&nbsp* 401k matching&nbsp* work with a wide range of cutting edge technologies&nbsp* possible relocation assistance&nbsp &nbsp applicants must be authorized to work in the u.s","https://www.dice.com/jobs/detail/E%2526%252345Commerce-Engineer-Lucas-Group-Santa-Monica-CA-90401/10117526/4743220?icid=sr49056-1636p&q=&l=California,%20Us,%20CALIFORNIA"
cbcfbfd0adc6f86df664e9dc92143dfa,e-commerce engineer,Lucas Group,"if you are high performing e-commerce engineer who loves working with magento and php, then please read on. our client is a west la based mobile tech firm with an awesome team of engineers passionate about solving complex problems using tech like mobile, web and iot. key responsibilities: &nbsp &nbsp* utilize and understand magento's code structure and extensions * impliment and develop features and functionality for tools and modules based on client needs&nbsp* ensure seamless migration from magento1 to magento 2 and also integrate with enterprise systems or 3rd party api's &nbsp key requirements:&nbsp &nbsp* bachelor degree in computer science or related field is required&nbsp* magento certification and experience with magento 2 * 2-4 years professional software development experience &nbsp* exceptional communication skills &nbsp* knowledge of html, javascript, mongodb php, mysql what's in it for you:&nbsp &nbsp* competitive salary & excellent benefits&nbsp* great training&nbsp* 401k matching&nbsp* work with a wide range of cutting edge technologies&nbsp* possible relocation assistance&nbsp &nbsp applicants must be authorized to work in the u.s","https://www.dice.com/jobs/detail/E%2526%252345Commerce-Engineer-Lucas-Group-Santa-Monica-CA-90401/10117526/4743220?icid=sr49030-1635p&q=&l=California,%20Us,%20CALIFORNIA"
d9f1f82516075ef0dcd4a5e5131103ce,native mobile app developer,Castle Consulting,"september 2016 front end developer – ux mobile appsdisruptive solution-consumer electronics (iot/ wearable’s/ fitness devices) downtown, nyc do not miss out on an exciting opportunity to get in on the ground floor of a well-funded, venture-backed, global start-up.  our client is disrupting the wearable devices field with their game-changing line of fitness devices. their products bring amazing value to fitness enthusiast as well as athletes. they began their very successful company in the aerospace and military sector and have now taken it to the consumer fitness marketplace.  if you are a top-notch ux oriented front end developer (ios and android) with mobile apps experience plus an understanding of the consumer market and want to grow, learn and develop to take your career to new heightsthen we want to hear from you!  the ideal candidate will be excited by the fitness industry, have great experience with designing attractive responsive apps for the consumer and mobile market sector. compensation:  salary $80k-$110k (some flexibility - based on previous experience and salary) pluscomprehensive benefits (health, pto, 401k with a 5% match…) and pto major responsibilities:be part of a top notch nyc team and an international r& d team of a new disruptive wearable device with ai compatible with all mobile devices.optimize native attractive interactive mobile applicationsutilize programming with motion/animation to enhance the ios and android apps requirements:2+ years of experience with native mobile application development/design – a must2+ years of experience in mobile/consumer front end skills ios (preferred) and/or android   – a mustdeep understanding in app lifecycle and common design patterns – a muststrong java and/or objective c -a mustux skills – a mustsome knowledge of restful apisdesign system, app prototype, on boarding prototype –a major plusvoice interaction skills  and motion/animation skills –a plusexperience with consumer electronics, front end iot device, or wearable (pref. fitness oriented) - a pluspassionate about fitness/health – a plus reports to:  senior management         travel:  limited              education: bs in computer science, technology, general assembly or equivalent work experience qualified candidates- contact:kirsten mckeon, business development castle consulting services, inc.kirstenm@castle-consulting.com          (914) 494-8544","https://www.dice.com/jobs/detail/Native-Mobile-App-Developer-Castle-Consulting-New-York-NY-10014/10211501/626305?icid=sr10620-354p&q=&l=New%20York,%20NY"
c716d027986cc95e2c3eb3a6b914b9ec,mobile application developer,Powersolv,"hi varun,please post this on dice of mannoj sir title: mobile application developerlocation: 101 monroe st., 13th floor rockville, maryland 20850duration: 6 monthsmode of interview: skype followed by in-person job description: 1)  consultant will provide onsite web development staff to:provide design and style sheet recommendations for a redesign of the circuit court internet website, and work with the court and the county’s department of technical services to translate the final products into cms templates; andbuild one mobile application that will be supported on both ios and android devices, specific to the jury office.2)  consultant staff will work side-by-side with technical staff from the circuit court to facilitate:knowledge transfer of how the site design may be supported after the contract has ended; anda review of the court’s content style guide and content management plan.3) consultant staff will attend project status meetings with court technical services staff at least twice a month to share work products and lessons learned, and to discuss any issues encountered and potential mitigation plans.4)            consultant staff will prepare monthly written status reports to include the topics discussed in the semi-monthly meetings.5)  consultant will provide staff with 3+ years’ experience in:web graphic design, development, and planninguser-centric interface designwebsite cms, cascading style sheets (css), and web design templatesresponsive design techniquesdesigning from a performance perspectivemultimedia designios and android mobile application coding skills (2+ years’ experience sufficient)html, javascript, and ajax onsite staff must also have the following skills:creativity and imaginationadaptability and fluency in website design best practicesgood interpersonal and communication skills6)  contract staff will report directly to the circuit court engineering/applications manager and ultimately to the chief of technical services.                 the circuit court reserves the right to review and make final decisions as it pertains to consultant staff and their replacement(s). 7) the vendor will also provide the circuit court with the following deliverables electronically prior to the conclusion of the project:•             final style sheets•             any graphics created during the project","https://www.dice.com/jobs/detail/Mobile-Application-Developer-Powersolv-Rockville-MD-20850/10115336/723791?icid=sr58213-1941p&q=&l=California,%20Us,%20CALIFORNIA"
7f1b4a71e7fc1d46b2138138fa7dcd3c,mobile developer,Sintesys LLC,"responsible for the analysis, development, modification, installation, testing and maintenance of operating systems software.android/ios development, agile methodology, javascript and sdk writing skills, ui skills,participate in design discussions, code reviews, and project related team meetingsparticipate in code reviews to ensure code quality and shared knowledge.  must have for android: shipped at least 1 enterprise android/ios applicationexperience working in a cross-functional teamunderstanding of the currently relevant android platforms: ice cream sandwich, jellybean, kitkat, lollipop, marshmallow, swift, objective cpast experience as a developer - ideally on the java stackknowledge of mobile best practices and industry standardsexcelent communication skills must have for ios:  objective c: 2+ yearsswift: 2+ yearsxcode: 2+ yearsdevelopment since native: 2+ yearsjavascript: 2+ yearssql / oracle: 2+ yearsexcelent communication skills we plea that our consultants are 100% genuine, with supported and verified experience, so we only accept resumes with genuine experience.","https://www.dice.com/jobs/detail/Mobile-Developer-Sintesys-LLC-Milford-CT-06461/10507258/639979?icid=sr10775-360p&q=&l=New%20York,%20NY"
3ec8be07c3e8472156a0f23c28381981,"senior software engineer, mobile sdk developer",Elti Solutions,"join a series a startup team of a world-class engineers working on peer-to-peer and core internet technologies.building on the success with firechat, the team is launching an sdk for developing mobile apps that connect through firechat mobile mesh network. as part of the sdk team, you will be responsible for maintaining and enhancing android and ios sdk libraries, building backend saas services, and working with firechat sdk customers to provide solutions that meet their needs. some travel is required.  though still small, the company has already significant traction, extensive press coverage, and industry deals and is backed by a leading vc.qualifications: 3+ years of software development experience  b.s., m.s., or ph.d. in computer science or another technical field  strong foundation in programming, algorithms, networking, and software application design  excellent professional communications skills and interest in working with customers  proven ability to develop android and ios apps and experience with each platform's respective build tools  understanding of the tradeoffs in designing an api surface  fluency in c (or ability to learn quickly)  ability to solve customer problems pragmatically and quickly  ability to work in a small, fast-paced startup  flexibility aka “willingness to wear different hats”  pluses: sales or field engineering experience  experience developing a software development kit (sdk) or saas service  familiarity with the android ndk  passion for solving customer problems  fluency in ruby (or ability to learn quickly) to apply:please send your resume in word or pdf format to masha@eltisolutions.complace the text ""senior software engineer, android applications"" in the subject line.provide the date you are available to start work.","https://www.dice.com/jobs/detail/Senior-Software-Engineer%252C-Mobile-SDK-developer-Elti-Solutions-San-Francisco-CA-94130/10179644/og_SDK_0808?icid=sr5946-199p&q=&l=San%20Jose,%20CA"
